MB,MF,MFonMB,Crits,Choice,Subj
0.77188,6.0483,-2.7321,1,1,44
3.7719,-0.95166,-1.7321,1,1,44
-6.2281,-3.9517,2.2679,0,0,44
-0.22812,0.048341,2.2679,0,1,44
4.7719,-1.9517,4.2679,1,1,44
-1.2281,1.0483,-4.7321,1,1,44
2.7719,1.0483,2.2679,0,1,44
-0.22812,0.048341,-3.7321,1,1,44
-3.2281,-0.95166,-4.7321,1,1,44
0.77188,-0.95166,4.2679,1,1,44
0.77188,5.0483,-4.7321,1,1,44
-0.22812,-1.9517,-4.7321,0,0,44
-1.2281,-2.9517,-3.7321,1,1,44
-0.22812,-1.9517,2.2679,1,1,44
-1.2281,2.0483,1.2679,1,1,45
-3.2281,-2.9517,-4.7321,0,1,45
-4.2281,-3.9517,-3.7321,1,1,45
-6.2281,0.048341,-3.7321,0,0,45
-3.2281,0.048341,-4.7321,0,1,45
-5.2281,3.0483,-4.7321,1,0,45
1.7719,-0.95166,2.2679,1,0,45
4.7719,4.0483,3.2679,1,1,45
-8.2281,-0.95166,4.2679,0,0,45
6.7719,7.0483,-3.7321,1,1,45
4.7719,1.0483,-2.7321,1,1,45
-6.2281,-2.9517,3.2679,1,0,45
-4.2281,-3.9517,-3.7321,0,0,45
-6.2281,-4.9517,2.2679,0,0,45
-2.2281,-1.9517,4.2679,1,1,45
-4.2281,-3.9517,-4.7321,1,0,45
-0.22812,-4.9517,4.2679,1,0,45
-2.2281,7.0483,-1.7321,0,0,45
2.7719,0.048341,-4.7321,1,0,45
4.7719,6.0483,3.2679,1,1,45
0.77188,-4.9517,4.2679,1,1,45
3.7719,6.0483,4.2679,1,1,48
4.7719,5.0483,4.2679,0,1,48
0.77188,1.0483,3.2679,1,1,48
-3.2281,1.0483,-4.7321,1,1,48
-1.2281,0.048341,-4.7321,1,1,48
3.7719,-0.95166,4.2679,0,1,48
3.7719,-0.95166,2.2679,1,1,48
0.77188,0.048341,-4.7321,1,1,48
-1.2281,-2.9517,-2.7321,0,0,48
1.7719,-0.95166,3.2679,1,1,48
1.7719,7.0483,4.2679,1,1,48
-8.2281,-5.9517,4.2679,0,0,48
4.7719,-2.9517,-4.7321,1,1,48
6.7719,5.0483,4.2679,1,1,48
5.7719,5.0483,4.2679,1,1,48
-4.2281,2.0483,-2.7321,0,0,48
1.7719,-2.9517,-3.7321,1,1,48
5.7719,0.048341,2.2679,1,1,48
5.7719,3.0483,0.26793,1,1,48
3.7719,1.0483,-2.7321,1,1,48
3.7719,4.0483,-4.7321,1,1,50
-1.2281,-0.95166,4.2679,0,0,50
3.7719,-0.95166,-3.7321,1,1,50
-0.22812,-1.9517,-1.7321,0,1,50
-0.22812,1.0483,4.2679,1,1,50
-0.22812,6.0483,-4.7321,1,1,50
4.7719,3.0483,-2.7321,1,1,50
-7.2281,-2.9517,-3.7321,0,0,50
-3.2281,-4.9517,4.2679,0,0,50
-4.2281,-1.9517,4.2679,1,0,50
0.77188,-1.9517,-4.7321,1,1,50
6.7719,1.0483,4.2679,0,0,50
-0.22812,2.0483,4.2679,1,1,50
0.77188,3.0483,4.2679,1,0,50
-2.2281,-2.9517,2.2679,0,0,50
2.7719,-1.9517,-2.7321,1,1,50
-2.2281,6.0483,3.2679,1,0,50
2.7719,-1.9517,-4.7321,0,0,50
-10.228,-1.9517,-2.7321,1,0,50
0.77188,3.0483,4.2679,1,1,50
-0.22812,2.0483,-2.7321,1,1,50
5.7719,-0.95166,-2.7321,1,1,51
4.7719,5.0483,4.2679,1,1,51
4.7719,-1.9517,4.2679,0,1,51
-1.2281,-2.9517,4.2679,0,1,51
-5.2281,-4.9517,2.2679,0,0,51
3.7719,1.0483,-4.7321,1,1,51
1.7719,1.0483,-4.7321,1,1,51
-1.2281,-3.9517,-2.7321,1,0,51
-3.2281,-0.95166,-2.7321,0,0,51
0.77188,5.0483,-3.7321,1,1,51
-3.2281,-2.9517,2.2679,0,0,51
2.7719,2.0483,3.2679,1,1,51
1.7719,0.048341,-2.7321,0,1,51
0.77188,-1.9517,-4.7321,1,0,51
-2.2281,1.0483,-2.7321,0,0,51
0.77188,2.0483,-3.7321,0,0,51
4.7719,-1.9517,-3.7321,1,1,51
0.77188,1.0483,4.2679,1,1,51
3.7719,-1.9517,4.2679,1,0,51
-8.2281,0.048341,4.2679,0,0,51
6.7719,5.0483,2.2679,1,1,51
-9.2281,-2.9517,-4.7321,0,0,51
3.7719,2.0483,-4.7321,1,1,51
1.7719,-3.9517,-3.7321,1,1,51
-3.2281,-0.95166,-3.7321,1,1,51
3.7719,4.0483,-4.7321,1,1,52
-4.2281,-5.9517,1.2679,1,0,52
1.7719,0.048341,3.2679,0,1,52
-1.2281,2.0483,-2.7321,1,1,52
-2.2281,-1.9517,-3.7321,0,0,52
-5.2281,-8.9517,-3.7321,1,1,52
2.7719,0.048341,-3.7321,1,1,52
2.7719,-3.9517,-4.7321,1,0,52
2.7719,1.0483,-3.7321,1,1,52
0.77188,3.0483,4.2679,1,1,52
-1.2281,-0.95166,2.2679,0,0,52
-8.2281,-2.9517,4.2679,0,0,52
-1.2281,-0.95166,4.2679,1,1,52
0.77188,-0.95166,-2.7321,1,0,52
2.7719,3.0483,3.2679,0,0,52
2.7719,2.0483,4.2679,0,1,52
-2.2281,-0.95166,-3.7321,1,1,52
-3.2281,-4.9517,-2.7321,0,1,52
-3.2281,5.0483,-4.7321,1,1,52
-3.2281,-2.9517,-2.7321,1,1,52
-0.22812,-0.95166,4.2679,1,1,52
0.77188,1.0483,4.2679,0,1,52
-1.2281,1.0483,4.2679,1,0,52
2.7719,3.0483,3.2679,1,1,52
-7.2281,-6.9517,4.2679,1,0,53
1.7719,4.0483,0.26793,1,1,53
4.7719,5.0483,2.2679,0,1,53
0.77188,-2.9517,-2.7321,1,1,53
1.7719,-2.9517,-4.7321,1,1,53
1.7719,3.0483,4.2679,1,1,53
-1.2281,-3.9517,-2.7321,1,1,53
3.7719,3.0483,4.2679,1,1,53
1.7719,-1.9517,-1.7321,1,1,53
-3.2281,0.048341,-2.7321,1,1,53
-5.2281,-3.9517,-4.7321,0,0,53
3.7719,0.048341,4.2679,1,1,53
1.7719,5.0483,4.2679,1,1,53
-5.2281,6.0483,-4.7321,0,1,53
1.7719,2.0483,4.2679,1,1,53
6.7719,-0.95166,2.2679,0,1,53
0.77188,6.0483,2.2679,1,1,53
3.7719,4.0483,4.2679,1,1,53
1.7719,-4.9517,-2.7321,0,1,53
0.77188,-0.95166,4.2679,1,1,53
-1.2281,6.0483,3.2679,1,1,53
7.7719,1.0483,3.2679,0,1,54
7.7719,0.048341,-4.7321,1,1,54
0.77188,-0.95166,-3.7321,1,1,54
0.77188,2.0483,4.2679,1,0,54
-3.2281,-3.9517,4.2679,1,1,54
-5.2281,-7.9517,-4.7321,1,1,54
4.7719,4.0483,-3.7321,0,1,54
-7.2281,-6.9517,-4.7321,1,1,54
-3.2281,0.048341,-4.7321,1,1,54
-1.2281,8.0483,-4.7321,0,1,54
-2.2281,-2.9517,2.2679,1,1,54
1.7719,-1.9517,-2.7321,1,1,54
0.77188,-4.9517,4.2679,1,1,54
2.7719,2.0483,-3.7321,1,1,54
-3.2281,-1.9517,3.2679,0,1,54
-0.22812,0.048341,4.2679,1,1,54
-2.2281,2.0483,4.2679,1,1,54
-1.2281,4.0483,-2.7321,1,0,54
2.7719,-6.9517,3.2679,0,1,55
5.7719,0.048341,3.2679,1,0,55
-3.2281,-4.9517,-2.7321,0,0,55
-8.2281,-7.9517,-4.7321,0,0,55
-3.2281,5.0483,0.26793,0,0,55
-9.2281,4.0483,-3.7321,1,0,55
-4.2281,-4.9517,-2.7321,1,1,55
4.7719,-2.9517,4.2679,1,1,55
-1.2281,2.0483,-3.7321,0,1,55
-2.2281,-5.9517,3.2679,1,1,55
3.7719,-1.9517,-3.7321,1,1,55
3.7719,3.0483,3.2679,1,1,55
-1.2281,4.0483,4.2679,0,1,55
-1.2281,-1.9517,4.2679,1,0,55
-9.2281,-3.9517,4.2679,0,0,55
6.7719,2.0483,3.2679,0,1,55
5.7719,-4.9517,4.2679,1,1,55
3.7719,-2.9517,2.2679,1,0,55
-5.2281,-3.9517,-4.7321,0,1,55
-6.2281,1.0483,-3.7321,1,0,55
4.7719,1.0483,-4.7321,1,1,55
-2.2281,4.0483,3.2679,1,0,55
4.7719,5.0483,4.2679,1,1,55
1.7719,2.0483,0.26793,1,1,57
1.7719,0.048341,3.2679,1,1,57
4.7719,5.0483,-2.7321,0,1,57
4.7719,8.0483,2.2679,1,1,57
3.7719,-1.9517,-4.7321,1,1,57
4.7719,-0.95166,4.2679,1,1,57
-0.22812,-1.9517,-3.7321,0,1,57
1.7719,0.048341,4.2679,1,1,57
-0.22812,6.0483,4.2679,0,1,57
-6.2281,-3.9517,-2.7321,1,1,57
-7.2281,5.0483,-4.7321,0,1,57
-1.2281,7.0483,0.26793,0,0,57
-0.22812,6.0483,2.2679,1,1,57
-4.2281,5.0483,4.2679,0,1,57
1.7719,0.048341,4.2679,1,1,57
-1.2281,5.0483,4.2679,1,1,57
-3.2281,6.0483,2.2679,1,1,57
-1.2281,-5.9517,-4.7321,1,1,57
-1.2281,4.0483,-3.7321,1,1,57
-2.2281,4.0483,2.2679,1,1,57
-4.2281,-0.95166,3.2679,0,0,59
-3.2281,-4.9517,-4.7321,1,0,59
0.77188,-1.9517,-4.7321,1,1,59
-7.2281,-2.9517,4.2679,1,1,59
-8.2281,-0.95166,4.2679,1,1,59
4.7719,0.048341,4.2679,1,1,59
-1.2281,2.0483,-4.7321,0,0,59
6.7719,1.0483,-4.7321,1,1,59
3.7719,1.0483,3.2679,0,1,59
-2.2281,6.0483,4.2679,1,0,59
5.7719,-9.9517,3.2679,1,1,59
5.7719,-1.9517,3.2679,0,1,59
-2.2281,4.0483,4.2679,0,0,59
4.7719,4.0483,3.2679,1,0,59
-2.2281,-1.9517,4.2679,1,1,59
-5.2281,0.048341,-4.7321,1,1,59
7.7719,-0.95166,2.2679,0,1,59
6.7719,-3.9517,-4.7321,1,1,59
0.77188,-2.9517,4.2679,1,0,59
-3.2281,5.0483,3.2679,1,1,59
-8.2281,-1.9517,-2.7321,1,1,59
3.7719,1.0483,4.2679,1,1,59
0.77188,1.0483,-3.7321,1,1,60
-2.2281,-7.9517,4.2679,0,0,60
-5.2281,2.0483,4.2679,0,1,60
1.7719,0.048341,4.2679,1,1,60
-4.2281,-4.9517,4.2679,1,1,60
-5.2281,1.0483,4.2679,1,1,60
-4.2281,6.0483,3.2679,0,0,60
-3.2281,-6.9517,-2.7321,1,1,60
-0.22812,4.0483,-3.7321,0,1,60
-6.2281,-3.9517,4.2679,0,0,60
-6.2281,-1.9517,4.2679,1,1,60
-4.2281,1.0483,3.2679,1,1,60
-5.2281,-5.9517,-4.7321,0,0,60
2.7719,-2.9517,-2.7321,1,1,60
2.7719,4.0483,-3.7321,1,1,60
-0.22812,-1.9517,-4.7321,1,1,60
-4.2281,-2.9517,-2.7321,0,1,60
2.7719,-2.9517,4.2679,1,1,60
4.7719,5.0483,4.2679,1,1,60
6.7719,6.0483,-3.7321,1,1,60
-2.2281,4.0483,3.2679,0,0,63
4.7719,3.0483,-3.7321,1,1,63
4.7719,5.0483,4.2679,1,1,63
3.7719,7.0483,-4.7321,1,1,63
-0.22812,2.0483,4.2679,1,1,63
-0.22812,0.048341,4.2679,1,1,63
-6.2281,-1.9517,-4.7321,0,0,63
-3.2281,5.0483,3.2679,0,0,63
4.7719,0.048341,-2.7321,1,1,63
-0.22812,0.048341,4.2679,1,1,63
0.77188,1.0483,4.2679,0,0,63
1.7719,-2.9517,4.2679,1,1,63
5.7719,2.0483,-4.7321,1,1,63
5.7719,6.0483,4.2679,0,1,63
-5.2281,7.0483,4.2679,1,1,63
-0.22812,3.0483,4.2679,1,1,63
-0.22812,1.0483,-4.7321,1,1,63
3.7719,-0.95166,-4.7321,1,1,63
-0.22812,-2.9517,-4.7321,1,0,64
-0.22812,-1.9517,4.2679,0,1,64
5.7719,1.0483,4.2679,1,0,64
-4.2281,1.0483,-4.7321,1,1,64
-1.2281,-0.95166,-1.7321,1,0,64
1.7719,-0.95166,-4.7321,1,0,64
-3.2281,1.0483,-3.7321,1,1,64
-3.2281,-6.9517,4.2679,0,1,64
3.7719,-2.9517,-0.73207,1,1,64
-3.2281,3.0483,4.2679,1,0,64
-1.2281,0.048341,4.2679,0,0,64
-0.22812,-7.9517,4.2679,1,1,64
2.7719,5.0483,2.2679,1,1,64
3.7719,3.0483,4.2679,1,1,64
-6.2281,-5.9517,3.2679,1,1,64
-8.2281,-0.95166,-4.7321,0,0,64
-5.2281,1.0483,-4.7321,1,0,64
-4.2281,-1.9517,4.2679,0,1,64
0.77188,7.0483,4.2679,1,1,64
-2.2281,3.0483,4.2679,1,0,64
0.77188,0.048341,-1.7321,1,0,66
-2.2281,3.0483,2.2679,1,0,66
-7.2281,-0.95166,-2.7321,0,0,66
-6.2281,-5.9517,3.2679,0,0,66
3.7719,5.0483,4.2679,1,1,66
-5.2281,-8.9517,4.2679,1,1,66
1.7719,1.0483,-4.7321,1,1,66
1.7719,-2.9517,-3.7321,0,1,66
-5.2281,-4.9517,-4.7321,0,1,66
6.7719,-1.9517,-4.7321,1,0,66
-1.2281,-4.9517,-0.73207,1,0,66
-0.22812,4.0483,2.2679,1,1,66
2.7719,-3.9517,-3.7321,0,0,66
1.7719,-7.9517,-4.7321,0,0,66
-6.2281,-6.9517,2.2679,1,0,66
5.7719,4.0483,4.2679,1,0,66
3.7719,-0.95166,-4.7321,1,1,66
2.7719,3.0483,4.2679,0,1,66
-0.22812,-4.9517,4.2679,1,0,66
-6.2281,6.0483,4.2679,0,0,66
6.7719,3.0483,-2.7321,1,1,66
-0.22812,-0.95166,2.2679,1,1,66
3.7719,0.048341,3.2679,1,1,70
0.77188,7.0483,2.2679,0,0,70
2.7719,-1.9517,-4.7321,1,1,70
0.77188,1.0483,4.2679,0,0,70
-2.2281,-1.9517,-4.7321,1,1,70
2.7719,4.0483,4.2679,1,1,70
4.7719,5.0483,4.2679,1,1,70
2.7719,-2.9517,3.2679,0,1,70
-0.22812,-0.95166,-2.7321,1,0,70
-1.2281,4.0483,-4.7321,0,1,70
3.7719,3.0483,-2.7321,1,1,70
0.77188,-0.95166,-4.7321,1,1,70
3.7719,-0.95166,-3.7321,1,1,70
0.77188,-0.95166,-4.7321,1,1,70
5.7719,6.0483,-4.7321,0,1,70
0.77188,-1.9517,3.2679,1,1,70
-7.2281,-1.9517,-4.7321,0,0,70
-4.2281,-3.9517,-4.7321,0,0,70
1.7719,1.0483,-4.7321,1,1,70
0.77188,6.0483,-0.73207,1,1,70
3.7719,3.0483,3.2679,1,1,70
-0.22812,-1.9517,4.2679,1,1,70
-3.2281,-3.9517,2.2679,1,0,71
-6.2281,-3.9517,3.2679,1,0,71
-8.2281,-2.9517,-3.7321,0,0,71
4.7719,-3.9517,-3.7321,1,0,71
-2.2281,4.0483,-4.7321,0,1,71
5.7719,2.0483,-4.7321,1,1,71
-0.22812,7.0483,-2.7321,1,0,71
-5.2281,-0.95166,-4.7321,1,1,71
-5.2281,3.0483,-4.7321,0,0,71
4.7719,-1.9517,-4.7321,1,1,71
4.7719,5.0483,2.2679,0,1,71
5.7719,0.048341,2.2679,1,1,71
4.7719,3.0483,4.2679,0,1,71
0.77188,5.0483,4.2679,1,1,71
0.77188,2.0483,1.2679,1,1,71
0.77188,3.0483,4.2679,1,1,71
-3.2281,-2.9517,3.2679,1,1,71
-5.2281,1.0483,-3.7321,0,1,71
-4.2281,-1.9517,-4.7321,1,1,71
4.7719,-0.95166,-4.7321,1,1,71
-3.2281,3.0483,2.2679,0,0,71
-0.22812,1.0483,-4.7321,1,0,71
-9.2281,-7.9517,-4.7321,0,0,71
1.7719,-2.9517,-4.7321,1,1,71
5.7719,-1.9517,4.2679,1,1,71
-4.2281,0.048341,4.2679,0,1,72
-1.2281,-1.9517,2.2679,1,1,72
-4.2281,-6.9517,4.2679,0,0,72
-0.22812,-4.9517,3.2679,0,1,72
-2.2281,-5.9517,2.2679,1,1,72
-3.2281,-2.9517,4.2679,1,0,72
0.77188,-2.9517,4.2679,1,1,72
5.7719,3.0483,-4.7321,0,0,72
-3.2281,-6.9517,2.2679,1,0,72
-7.2281,-5.9517,-2.7321,1,0,72
-0.22812,2.0483,-4.7321,1,1,72
-7.2281,-2.9517,4.2679,1,0,72
-2.2281,-0.95166,4.2679,1,1,72
-1.2281,-0.95166,3.2679,1,0,72
-0.22812,0.048341,4.2679,1,1,72
-3.2281,-4.9517,4.2679,1,1,72
-1.2281,-1.9517,-4.7321,0,1,72
-0.22812,2.0483,-2.7321,1,1,72
-2.2281,-1.9517,-2.7321,1,0,72
1.7719,3.0483,-4.7321,1,1,72
5.7719,0.048341,-2.7321,0,1,74
4.7719,6.0483,3.2679,1,1,74
-4.2281,-3.9517,3.2679,0,0,74
3.7719,5.0483,-4.7321,0,1,74
1.7719,2.0483,-4.7321,0,1,74
1.7719,-2.9517,-2.7321,1,1,74
3.7719,0.048341,4.2679,1,1,74
5.7719,6.0483,4.2679,1,1,74
2.7719,0.048341,3.2679,0,1,74
0.77188,-2.9517,4.2679,1,1,74
-5.2281,-0.95166,2.2679,0,0,74
-5.2281,-2.9517,-4.7321,0,0,74
1.7719,-0.95166,-4.7321,1,1,74
-0.22812,1.0483,-4.7321,1,0,74
2.7719,-5.9517,-4.7321,1,1,74
1.7719,0.048341,3.2679,1,1,74
1.7719,0.048341,4.2679,1,1,74
-1.2281,3.0483,-4.7321,1,1,74
4.7719,5.0483,3.2679,1,1,74
0.77188,0.048341,4.2679,1,1,74
-6.2281,-4.9517,4.2679,0,1,75
3.7719,4.0483,-4.7321,1,1,75
3.7719,-1.9517,-3.7321,1,1,75
3.7719,2.0483,-2.7321,0,1,75
2.7719,-4.9517,3.2679,1,1,75
2.7719,7.0483,2.2679,1,1,75
2.7719,0.048341,4.2679,1,1,75
0.77188,-4.9517,-4.7321,1,1,75
-8.2281,7.0483,-3.7321,0,0,75
6.7719,-1.9517,-4.7321,1,1,75
0.77188,1.0483,-2.7321,0,1,75
-1.2281,4.0483,4.2679,1,1,75
1.7719,5.0483,-2.7321,0,1,75
-4.2281,2.0483,-3.7321,1,1,75
-3.2281,0.048341,2.2679,0,0,75
-8.2281,-3.9517,-4.7321,0,0,75
4.7719,-6.9517,2.2679,1,1,75
3.7719,0.048341,-3.7321,1,1,75
-0.22812,0.048341,3.2679,1,1,75
1.7719,2.0483,-4.7321,1,1,75
4.7719,6.0483,4.2679,1,1,75
4.7719,3.0483,-0.73207,1,1,75
4.7719,4.0483,3.2679,1,1,75
-0.22812,2.0483,2.2679,1,1,76
4.7719,5.0483,-4.7321,0,1,76
-7.2281,5.0483,-2.7321,0,1,76
1.7719,2.0483,4.2679,1,1,76
2.7719,4.0483,4.2679,1,1,76
-0.22812,1.0483,4.2679,1,1,76
2.7719,1.0483,-4.7321,0,0,76
-2.2281,1.0483,-4.7321,1,1,76
-2.2281,-3.9517,-3.7321,1,1,76
-0.22812,-1.9517,-2.7321,0,0,76
-5.2281,-4.9517,-2.7321,0,0,76
-4.2281,-3.9517,-3.7321,1,1,76
0.77188,2.0483,-4.7321,0,1,76
-1.2281,-1.9517,-4.7321,1,1,76
-2.2281,1.0483,-4.7321,0,1,76
-6.2281,-7.9517,-4.7321,0,0,76
0.77188,1.0483,-4.7321,1,1,76
-0.22812,-1.9517,-4.7321,1,1,76
2.7719,-1.9517,4.2679,1,1,76
-6.2281,-3.9517,4.2679,0,0,76
1.7719,5.0483,4.2679,1,0,76
2.7719,4.0483,4.2679,0,1,76
-2.2281,-1.9517,-4.7321,1,1,76
-0.22812,-2.9517,3.2679,0,0,76
0.77188,-5.9517,4.2679,1,1,76
3.7719,-4.9517,3.2679,1,1,78
6.7719,-0.95166,3.2679,0,1,78
3.7719,-1.9517,4.2679,1,1,78
0.77188,-5.9517,4.2679,0,0,78
1.7719,-0.95166,3.2679,1,1,78
0.77188,0.048341,-3.7321,1,1,78
2.7719,-2.9517,2.2679,1,1,78
2.7719,3.0483,-3.7321,0,1,78
0.77188,-0.95166,4.2679,1,1,78
4.7719,4.0483,3.2679,0,1,78
-4.2281,-0.95166,4.2679,0,0,78
0.77188,-6.9517,-4.7321,1,0,78
-3.2281,0.048341,-4.7321,1,1,78
-3.2281,-3.9517,-3.7321,1,0,78
-5.2281,4.0483,4.2679,0,0,78
-0.22812,0.048341,4.2679,1,1,78
1.7719,-2.9517,3.2679,0,1,78
-0.22812,-1.9517,3.2679,0,0,78
-1.2281,2.0483,4.2679,1,1,78
6.7719,4.0483,4.2679,1,1,78
-8.2281,-1.9517,-4.7321,0,0,78
0.77188,-5.9517,4.2679,1,1,78
-7.2281,-0.95166,-3.7321,0,1,78
-0.22812,-1.9517,-2.7321,1,0,78
-0.22812,2.0483,-3.7321,0,1,78
-0.22812,3.0483,-2.7321,1,1,78
2.7719,-0.95166,0.26793,1,1,78
0.77188,1.0483,4.2679,1,1,78
1.7719,-7.9517,1.2679,1,1,79
-4.2281,1.0483,-3.7321,0,0,79
3.7719,4.0483,-2.7321,1,1,79
-2.2281,7.0483,-2.7321,0,0,79
1.7719,3.0483,-2.7321,0,1,79
0.77188,-4.9517,2.2679,0,0,79
3.7719,-0.95166,4.2679,1,1,79
2.7719,7.0483,4.2679,1,1,79
2.7719,5.0483,-4.7321,1,1,79
5.7719,-5.9517,-4.7321,1,1,79
3.7719,5.0483,-4.7321,0,0,79
-3.2281,2.0483,2.2679,0,0,79
2.7719,-5.9517,-2.7321,1,1,79
-4.2281,0.048341,-2.7321,1,0,79
-2.2281,-4.9517,-4.7321,0,0,79
-1.2281,-0.95166,-2.7321,1,1,79
5.7719,-0.95166,-4.7321,1,1,79
4.7719,5.0483,-4.7321,0,1,79
-1.2281,-4.9517,4.2679,1,1,79
6.7719,7.0483,4.2679,1,1,79
3.7719,4.0483,-4.7321,0,1,79
-1.2281,-0.95166,-4.7321,1,1,79
-1.2281,-3.9517,4.2679,1,0,79
1.7719,2.0483,3.2679,0,1,81
-3.2281,-7.9517,3.2679,1,1,81
-0.22812,-5.9517,-1.7321,0,0,81
2.7719,3.0483,2.2679,1,1,81
3.7719,4.0483,4.2679,1,1,81
4.7719,5.0483,4.2679,1,1,81
3.7719,3.0483,2.2679,0,1,81
-1.2281,2.0483,4.2679,1,0,81
2.7719,5.0483,4.2679,0,1,81
4.7719,-0.95166,3.2679,0,1,81
3.7719,-0.95166,-3.7321,1,1,81
4.7719,7.0483,-4.7321,1,1,81
4.7719,-0.95166,-4.7321,0,0,81
-3.2281,7.0483,3.2679,1,1,81
0.77188,-0.95166,4.2679,1,1,81
1.7719,0.048341,2.2679,1,1,81
-2.2281,-4.9517,4.2679,0,1,81
-1.2281,2.0483,4.2679,1,1,81
-3.2281,-2.9517,4.2679,0,1,81
-0.22812,7.0483,4.2679,1,1,81
-2.2281,-0.95166,-4.7321,1,0,81
-3.2281,-2.9517,4.2679,1,1,82
0.77188,0.048341,2.2679,0,1,82
-4.2281,3.0483,4.2679,1,1,82
1.7719,0.048341,-2.7321,1,1,82
4.7719,5.0483,-4.7321,1,1,82
1.7719,5.0483,4.2679,1,1,82
2.7719,-0.95166,-4.7321,1,1,82
-1.2281,-0.95166,-2.7321,1,1,82
-4.2281,0.048341,4.2679,0,0,82
6.7719,5.0483,4.2679,1,1,82
3.7719,2.0483,-4.7321,1,0,82
-3.2281,-8.9517,4.2679,1,1,82
-2.2281,0.048341,-4.7321,0,1,82
2.7719,-3.9517,2.2679,1,1,82
-2.2281,-0.95166,-3.7321,1,1,82
2.7719,4.0483,-4.7321,1,1,82
2.7719,3.0483,4.2679,1,1,83
-3.2281,3.0483,3.2679,0,0,83
1.7719,2.0483,2.2679,1,1,83
4.7719,0.048341,-4.7321,1,1,83
1.7719,1.0483,-3.7321,1,1,83
-3.2281,-2.9517,-4.7321,0,0,83
-0.22812,1.0483,-4.7321,1,1,83
0.77188,1.0483,-4.7321,0,1,83
2.7719,3.0483,4.2679,1,1,83
-2.2281,-1.9517,-4.7321,0,1,83
0.77188,4.0483,4.2679,1,1,83
-4.2281,2.0483,-4.7321,0,0,83
3.7719,2.0483,4.2679,1,1,83
5.7719,0.048341,4.2679,1,1,83
4.7719,0.048341,0.26793,1,1,83
-7.2281,-0.95166,4.2679,0,0,83
4.7719,3.0483,3.2679,1,1,83
2.7719,-1.9517,-4.7321,1,1,83
2.7719,-6.9517,2.2679,1,1,83
-5.2281,-0.95166,4.2679,0,0,83
4.7719,3.0483,-4.7321,1,1,83
2.7719,3.0483,-4.7321,1,1,83
0.77188,2.0483,3.2679,0,1,86
0.77188,1.0483,4.2679,1,1,86
1.7719,0.048341,-1.7321,1,1,86
-0.22812,-6.9517,-2.7321,0,1,86
3.7719,5.0483,2.2679,1,1,86
6.7719,-1.9517,-3.7321,1,1,86
2.7719,1.0483,-4.7321,1,1,86
1.7719,1.0483,-4.7321,0,1,86
-1.2281,-1.9517,-4.7321,1,1,86
-2.2281,-3.9517,-4.7321,0,0,86
-7.2281,5.0483,2.2679,0,0,86
2.7719,-0.95166,4.2679,1,1,86
3.7719,3.0483,4.2679,0,1,86
-1.2281,-0.95166,-4.7321,1,1,86
5.7719,5.0483,-3.7321,1,1,86
6.7719,6.0483,4.2679,1,1,86
-10.228,-1.9517,4.2679,0,0,86
4.7719,-2.9517,-3.7321,1,1,86
-9.2281,-3.9517,2.2679,0,0,86
6.7719,6.0483,-4.7321,1,1,86
-8.2281,0.048341,4.2679,0,0,86
2.7719,2.0483,4.2679,1,1,86
1.7719,6.0483,-2.7321,1,1,86
2.7719,-1.9517,2.2679,1,1,87
3.7719,-0.95166,-4.7321,0,1,87
1.7719,-1.9517,3.2679,1,1,87
2.7719,5.0483,4.2679,1,1,87
6.7719,-1.9517,4.2679,1,1,87
1.7719,5.0483,4.2679,0,1,87
4.7719,4.0483,4.2679,1,1,87
-0.22812,2.0483,4.2679,0,0,87
0.77188,-2.9517,-2.7321,1,1,87
1.7719,-3.9517,-4.7321,0,1,87
-0.22812,0.048341,4.2679,1,1,87
4.7719,5.0483,-4.7321,1,1,87
3.7719,2.0483,4.2679,1,1,87
-3.2281,2.0483,-4.7321,0,1,87
3.7719,2.0483,-3.7321,1,1,87
4.7719,-3.9517,-4.7321,1,1,87
3.7719,6.0483,2.2679,0,1,87
2.7719,-0.95166,4.2679,1,1,87
2.7719,1.0483,2.2679,1,1,87
-1.2281,-0.95166,-1.7321,0,0,88
6.7719,6.0483,2.2679,0,1,88
-6.2281,-5.9517,-3.7321,1,0,88
3.7719,4.0483,-3.7321,0,0,88
-3.2281,-8.9517,4.2679,1,0,88
-7.2281,-5.9517,4.2679,1,1,88
-8.2281,-2.9517,-4.7321,1,0,88
-6.2281,-3.9517,4.2679,1,0,88
0.77188,7.0483,2.2679,0,0,88
0.77188,0.048341,3.2679,0,0,88
-5.2281,-5.9517,3.2679,1,1,88
4.7719,1.0483,4.2679,1,0,88
-3.2281,-3.9517,-2.7321,0,0,88
-9.2281,5.0483,-4.7321,1,0,88
-5.2281,-4.9517,-3.7321,1,0,88
3.7719,1.0483,-4.7321,1,1,88
-1.2281,-0.95166,-2.7321,0,1,88
2.7719,-1.9517,-3.7321,1,1,88
0.77188,-0.95166,-4.7321,0,1,88
0.77188,1.0483,-4.7321,1,1,88
3.7719,-6.9517,-4.7321,1,0,88
3.7719,2.0483,4.2679,1,1,89
-6.2281,-1.9517,-2.7321,1,1,89
1.7719,4.0483,-4.7321,0,1,89
-0.22812,4.0483,-4.7321,0,1,89
-0.22812,0.048341,-4.7321,1,1,89
3.7719,4.0483,-4.7321,1,1,89
