MB,MF,SMF,MFonMB,Choice,Subj
4.9515,4.0379,4.1923,4.0909,1,5
-5.0485,2.0379,2.1923,-4.9091,0,5
0.9515,5.0379,1.1923,1.0909,0,5
2.9515,-4.9621,3.1923,3.0909,0,5
0.9515,-0.9621,-0.80771,-0.90907,1,5
0.9515,-5.9621,2.1923,1.0909,1,5
-0.048504,0.037897,0.19229,0.090934,0,5
1.9515,2.0379,2.1923,2.0909,1,5
1.9515,2.0379,2.1923,2.0909,0,5
-6.0485,2.0379,-5.8077,-5.9091,0,5
-2.0485,0.037897,0.19229,2.0909,1,5
5.9515,-2.9621,5.1923,5.0909,1,5
5.9515,7.0379,7.1923,7.0909,1,5
-7.0485,-5.9621,-5.8077,-5.9091,0,5
-3.0485,-6.9621,-2.8077,-2.9091,0,5
4.9515,5.0379,5.1923,5.0909,0,5
-7.0485,-1.9621,-6.8077,-6.9091,0,5
5.9515,6.0379,6.1923,6.0909,1,5
-6.0485,-5.9621,-5.8077,-5.9091,0,5
4.9515,-4.9621,-1.8077,-1.9091,1,5
4.9515,-0.9621,5.1923,5.0909,1,5
-5.0485,-4.9621,-4.8077,-4.9091,0,5
7.9515,-4.9621,8.1923,8.0909,1,5
-2.0485,-4.9621,-1.8077,2.0909,0,5
-1.0485,6.0379,-4.8077,-0.90907,1,5
-6.0485,-5.9621,-5.8077,-5.9091,0,5
3.9515,1.0379,5.1923,4.0909,1,5
-6.0485,-5.9621,-5.8077,-5.9091,0,5
3.9515,4.0379,4.1923,4.0909,1,5
1.9515,2.0379,2.1923,2.0909,1,5
-2.0485,4.0379,6.1923,-1.9091,1,5
-3.0485,4.0379,-3.8077,-1.9091,0,5
3.9515,-2.9621,4.1923,4.0909,0,5
5.9515,3.0379,3.1923,3.0909,1,5
-2.0485,2.0379,-2.8077,-2.9091,0,5
5.9515,2.0379,2.1923,2.0909,1,5
-1.0485,-0.9621,-0.80771,-0.90907,1,5
-1.0485,1.0379,1.1923,1.0909,1,5
0.9515,-0.9621,-0.80771,-0.90907,1,5
1.9515,6.0379,2.1923,2.0909,1,5
-1.0485,-0.9621,-0.80771,-0.90907,0,5
-5.0485,-4.9621,-4.8077,-4.9091,0,5
-0.048504,0.037897,0.19229,0.090934,1,5
-5.0485,0.037897,-4.8077,-4.9091,1,5
-0.048504,0.037897,1.1923,1.0909,1,5
-0.048504,0.037897,0.19229,0.090934,1,5
-0.048504,-2.9621,0.19229,0.090934,0,5
-3.0485,0.037897,0.19229,-2.9091,1,5
-0.048504,0.037897,0.19229,0.090934,0,5
0.9515,-0.9621,-0.80771,1.0909,0,5
0.9515,0.037897,0.19229,1.0909,1,5
0.9515,1.0379,0.19229,1.0909,1,5
-1.0485,1.0379,1.1923,1.0909,1,5
-0.048504,0.037897,0.19229,0.090934,1,5
1.9515,2.0379,2.1923,2.0909,1,5
-4.0485,-3.9621,-3.8077,-3.9091,0,5
3.9515,-2.9621,4.1923,4.0909,1,5
2.9515,3.0379,3.1923,3.0909,1,5
-4.0485,2.0379,-3.8077,-3.9091,0,5
1.9515,2.0379,2.1923,2.0909,1,5
-3.0485,-2.9621,-2.8077,-2.9091,0,5
0.9515,1.0379,1.1923,1.0909,1,5
1.9515,1.0379,1.1923,2.0909,1,5
0.9515,-1.9621,1.1923,1.0909,1,5
0.9515,-0.9621,-0.80771,-0.90907,1,5
0.9515,-0.9621,-3.8077,1.0909,0,5
0.9515,1.0379,1.1923,1.0909,1,5
0.9515,1.0379,1.1923,1.0909,0,5
-0.048504,0.037897,0.19229,0.090934,1,5
-3.0485,-2.9621,-2.8077,-2.9091,0,5
-0.048504,0.037897,0.19229,0.090934,1,5
1.9515,-0.9621,1.1923,2.0909,1,5
1.9515,2.0379,2.1923,-1.9091,1,5
-0.048504,3.0379,0.19229,0.090934,1,5
-1.0485,1.0379,1.1923,-0.90907,0,5
2.9515,-1.9621,-1.8077,3.0909,1,5
-1.0485,0.037897,-2.8077,-0.90907,1,5
-1.0485,-0.9621,-0.80771,-0.90907,0,5
2.9515,-1.9621,3.1923,0.090934,1,5
-4.0485,-0.9621,-0.80771,-3.9091,0,5
-3.0485,-3.9621,-3.8077,-2.9091,0,5
-5.0485,3.0379,-4.8077,-4.9091,0,5
5.9515,3.0379,0.19229,6.0909,1,5
6.9515,7.0379,7.1923,7.0909,1,5
3.9515,-2.9621,-0.80771,2.0909,0,5
2.9515,-3.9621,3.1923,3.0909,1,5
3.9515,6.0379,6.1923,4.0909,1,5
-3.0485,-2.9621,-2.8077,-2.9091,1,5
0.9515,1.0379,1.1923,1.0909,0,5
-7.0485,-0.9621,-6.8077,-6.9091,0,5
-1.0485,1.0379,1.1923,1.0909,1,5
-2.0485,2.0379,2.1923,2.0909,0,5
-2.0485,-1.9621,-1.8077,-1.9091,0,5
7.9515,3.0379,-3.8077,8.0909,1,5
-1.0485,0.037897,3.1923,-2.9091,1,5
7.9515,-0.9621,0.19229,0.090934,1,5
7.9515,1.0379,1.1923,1.0909,1,5
-1.0485,-5.9621,-0.80771,-0.90907,0,5
5.9515,-1.9621,-5.8077,-5.9091,1,5
6.9515,-1.9621,2.1923,4.0909,1,5
6.9515,-6.9621,-6.8077,-6.9091,1,5
-9.0485,0.037897,0.19229,-8.9091,0,5
0.9515,0.037897,2.1923,1.0909,1,5
-2.0485,-8.9621,-0.80771,-1.9091,0,5
-0.048504,5.0379,0.19229,0.090934,1,5
-2.0485,2.0379,2.1923,-1.9091,0,5
-9.0485,-1.9621,-8.8077,-8.9091,0,5
2.9515,1.0379,-2.8077,-2.9091,1,5
-1.0485,1.0379,1.1923,1.0909,0,5
-2.0485,-2.9621,-1.8077,-1.9091,1,5
-0.048504,3.0379,-1.8077,-1.9091,0,5
-3.0485,0.037897,-2.8077,-2.9091,1,5
2.9515,-1.9621,-3.8077,4.0909,0,5
-8.0485,8.0379,8.1923,8.0909,0,5
-2.0485,7.0379,-1.8077,-1.9091,0,5
-2.0485,5.0379,0.19229,2.0909,0,5
-2.0485,-1.9621,-1.8077,-1.9091,0,5
-3.0485,2.0379,2.1923,-2.9091,0,5
6.9515,-2.9621,7.1923,7.0909,1,5
4.9515,8.0379,8.1923,5.0909,1,5
-3.0485,6.0379,-2.8077,-2.9091,0,5
-6.0485,-4.9621,-4.8077,-4.9091,0,5
4.9515,-2.9621,-4.8077,-4.9091,1,5
-5.0485,-2.9621,3.1923,-4.9091,0,5
3.9515,4.0379,4.1923,4.0909,1,5
4.9515,-2.9621,5.1923,5.0909,0,5
-4.0485,-2.9621,-2.8077,-3.9091,0,5
3.9515,4.0379,4.1923,4.0909,1,5
-7.0485,-6.9621,-6.8077,-6.9091,0,5
1.9515,2.0379,-0.80771,1.0909,1,5
-3.0485,-1.9621,-2.8077,-2.9091,0,5
-1.0485,-2.9621,-2.8077,-0.90907,0,5
1.9515,2.0379,2.1923,2.0909,1,5
-7.0485,3.0379,-6.8077,1.0909,0,5
-2.0485,1.0379,-0.80771,-1.9091,0,5
0.9515,2.0379,2.1923,2.0909,1,5
-2.0485,-1.9621,-1.8077,-1.9091,0,5
0.9515,-0.9621,1.1923,1.0909,1,5
-6.0485,-5.9621,-5.8077,-5.9091,1,5
0.9515,1.0379,1.1923,1.0909,1,5
2.9515,-3.9621,0.19229,3.0909,1,5
-1.0485,3.0379,-3.8077,-0.90907,0,5
-1.0485,0.037897,-1.8077,-0.90907,0,5
-4.0485,3.0379,-3.8077,-3.9091,1,5
-0.048504,1.0379,1.1923,0.090934,1,5
-2.0485,-1.9621,-1.8077,-1.9091,0,5
-1.0485,-0.9621,-0.80771,-0.90907,0,5
2.9515,-1.9621,3.1923,3.0909,1,5
0.9515,2.0379,-1.8077,1.0909,1,5
-2.0485,-0.9621,2.1923,-1.9091,0,5
1.9515,0.037897,2.1923,2.0909,0,5
0.9515,2.0379,-0.80771,1.0909,0,5
2.9515,2.0379,2.1923,-1.9091,0,5
-2.0485,-1.9621,-1.8077,-1.9091,0,5
3.9515,-1.9621,0.19229,4.0909,1,5
-2.0485,-3.9621,-3.8077,-1.9091,0,5
-3.0485,3.0379,3.1923,-2.9091,0,5
-3.0485,-2.9621,-2.8077,-2.9091,0,5
-3.0485,-2.9621,-2.8077,-2.9091,0,5
0.9515,-2.9621,1.1923,1.0909,1,5
3.9515,-2.9621,4.1923,4.0909,0,6
-4.0485,-3.9621,-3.8077,-3.9091,0,6
2.9515,3.0379,3.1923,3.0909,0,6
-3.0485,-2.9621,-2.8077,-2.9091,0,6
-2.0485,-1.9621,-0.80771,2.0909,1,6
-2.0485,-2.9621,-2.8077,-2.9091,0,6
1.9515,-0.9621,4.1923,2.0909,1,6
-1.0485,-1.9621,2.1923,-0.90907,0,6
-0.048504,0.037897,0.19229,0.090934,1,6
-0.048504,0.037897,0.19229,0.090934,0,6
1.9515,2.0379,4.1923,4.0909,0,6
1.9515,0.037897,0.19229,2.0909,0,6
-5.0485,4.0379,4.1923,-4.9091,1,6
4.9515,1.0379,-1.8077,5.0909,0,6
-1.0485,6.0379,6.1923,-0.90907,1,6
4.9515,-0.9621,-0.80771,-0.90907,1,6
-5.0485,-4.9621,-4.8077,-4.9091,0,6
0.9515,5.0379,1.1923,1.0909,0,6
3.9515,-4.9621,4.1923,4.0909,0,6
0.9515,-0.9621,-0.80771,-0.90907,1,6
0.9515,-5.9621,2.1923,1.0909,1,6
-0.048504,0.037897,0.19229,0.090934,1,6
-1.0485,-5.9621,2.1923,-0.90907,1,6
1.9515,-0.9621,-0.80771,1.0909,0,6
-6.0485,2.0379,-5.8077,-5.9091,1,6
-2.0485,-0.9621,-0.80771,2.0909,1,6
-1.0485,-2.9621,5.1923,5.0909,0,6
1.9515,2.0379,2.1923,2.0909,1,6
-2.0485,-1.9621,-1.8077,-1.9091,0,6
-3.0485,-6.9621,-2.8077,-2.9091,1,6
1.9515,-6.9621,2.1923,2.0909,1,6
-7.0485,-6.9621,-6.8077,-6.9091,1,6
3.9515,4.0379,4.1923,4.0909,1,6
-4.0485,-4.9621,-6.8077,-3.9091,0,6
4.9515,-4.9621,-3.8077,5.0909,0,6
4.9515,5.0379,6.1923,5.0909,1,6
-5.0485,4.0379,-4.8077,-4.9091,0,6
7.9515,8.0379,8.1923,8.0909,1,6
0.9515,-4.9621,-1.8077,2.0909,0,6
-1.0485,6.0379,-3.8077,-0.90907,0,6
-2.0485,-1.9621,-1.8077,-1.9091,0,6
3.9515,1.0379,5.1923,4.0909,1,6
3.9515,6.0379,4.1923,4.0909,1,6
2.9515,3.0379,3.1923,3.0909,1,6
1.9515,2.0379,2.1923,2.0909,1,6
-2.0485,-5.9621,6.1923,-1.9091,1,6
-3.0485,-3.9621,-3.8077,-1.9091,0,6
3.9515,-2.9621,4.1923,4.0909,0,6
5.9515,3.0379,3.1923,3.0909,1,6
-2.0485,2.0379,-2.8077,-2.9091,0,6
5.9515,2.0379,2.1923,2.0909,1,6
-1.0485,-0.9621,-0.80771,-0.90907,1,6
-1.0485,1.0379,1.1923,1.0909,1,6
0.9515,-0.9621,-0.80771,-0.90907,1,6
1.9515,6.0379,2.1923,2.0909,1,6
-1.0485,-0.9621,-0.80771,-0.90907,0,6
-5.0485,-4.9621,-4.8077,-4.9091,0,6
-0.048504,0.037897,0.19229,0.090934,0,6
-5.0485,0.037897,-4.8077,-4.9091,0,6
2.9515,3.0379,3.1923,3.0909,1,6
-0.048504,0.037897,0.19229,0.090934,1,6
-1.0485,-2.9621,0.19229,-0.90907,0,6
-3.0485,-4.9621,-4.8077,-2.9091,0,6
-0.048504,0.037897,0.19229,0.090934,0,6
0.9515,2.0379,1.1923,1.0909,0,6
0.9515,2.0379,0.19229,1.0909,1,6
0.9515,0.037897,0.19229,1.0909,1,6
-0.048504,1.0379,1.1923,1.0909,0,6
-4.0485,4.0379,-4.8077,4.0909,0,6
1.9515,2.0379,2.1923,2.0909,1,6
-2.0485,4.0379,-2.8077,-1.9091,0,6
3.9515,-2.9621,4.1923,4.0909,1,6
2.9515,3.0379,3.1923,3.0909,0,6
0.9515,2.0379,-1.8077,1.0909,1,6
1.9515,-2.9621,2.1923,2.0909,1,6
-3.0485,-2.9621,-2.8077,-2.9091,1,6
0.9515,1.0379,1.1923,1.0909,0,6
1.9515,-2.9621,2.1923,2.0909,1,6
-3.0485,-1.9621,1.1923,1.0909,1,6
0.9515,-0.9621,-0.80771,-0.90907,1,6
-3.0485,-0.9621,-2.8077,-2.9091,1,6
0.9515,-2.9621,1.1923,1.0909,1,6
0.9515,2.0379,-2.8077,-2.9091,1,6
-0.048504,0.037897,0.19229,0.090934,0,6
-2.0485,-0.9621,-0.80771,-0.90907,1,6
-1.0485,-0.9621,-0.80771,-0.90907,0,6
0.9515,0.037897,0.19229,0.090934,0,6
1.9515,1.0379,-2.8077,2.0909,1,6
-1.0485,3.0379,1.1923,-0.90907,0,6
-1.0485,-0.9621,-0.80771,-0.90907,0,6
2.9515,2.0379,2.1923,3.0909,1,6
-1.0485,0.037897,-2.8077,-2.9091,1,6
-1.0485,-0.9621,-0.80771,-0.90907,0,6
2.9515,-1.9621,3.1923,0.090934,1,6
-4.0485,-0.9621,-0.80771,-3.9091,0,6
-3.0485,-3.9621,-3.8077,-2.9091,0,6
-5.0485,3.0379,-4.8077,-4.9091,0,6
5.9515,3.0379,0.19229,6.0909,1,6
6.9515,7.0379,7.1923,7.0909,1,6
3.9515,-2.9621,2.1923,2.0909,1,6
2.9515,-3.9621,3.1923,3.0909,0,6
3.9515,3.0379,6.1923,-3.9091,1,6
-3.0485,1.0379,-2.8077,-2.9091,0,6
-2.0485,-6.9621,-2.8077,-2.9091,0,6
-7.0485,-0.9621,-6.8077,-6.9091,0,6
-1.0485,1.0379,-2.8077,-1.9091,0,6
-2.0485,-7.9621,-0.80771,-0.90907,0,6
-2.0485,-1.9621,-1.8077,-1.9091,1,6
7.9515,2.0379,-3.8077,8.0909,1,6
-0.048504,0.037897,0.19229,0.090934,1,6
7.9515,-0.9621,0.19229,0.090934,1,6
7.9515,1.0379,1.1923,1.0909,1,6
-1.0485,-5.9621,-0.80771,-0.90907,1,6
5.9515,-0.9621,-5.8077,-5.9091,1,6
6.9515,1.0379,1.1923,1.0909,1,6
6.9515,-6.9621,-6.8077,-6.9091,1,6
-9.0485,0.037897,0.19229,-8.9091,1,6
0.9515,-1.9621,0.19229,1.0909,0,6
-1.0485,-0.9621,-0.80771,-0.90907,0,6
-2.0485,1.0379,-1.8077,-1.9091,0,6
-2.0485,2.0379,2.1923,-1.9091,0,6
-9.0485,-1.9621,9.1923,-8.9091,1,6
3.9515,1.0379,-1.8077,4.0909,1,6
-1.0485,9.0379,1.1923,1.0909,0,6
-2.0485,-2.9621,-1.8077,-1.9091,1,6
-0.048504,9.0379,-1.8077,-1.9091,0,6
-3.0485,0.037897,-2.8077,-2.9091,0,6
3.9515,4.0379,4.1923,4.0909,1,6
-3.0485,0.037897,-2.8077,-2.9091,0,6
-2.0485,7.0379,-1.8077,-1.9091,0,6
-2.0485,4.0379,0.19229,2.0909,0,6
-2.0485,-1.9621,-1.8077,-1.9091,0,6
-3.0485,2.0379,2.1923,-2.9091,1,6
6.9515,-2.9621,7.1923,7.0909,1,6
4.9515,3.0379,5.1923,5.0909,0,6
-3.0485,6.0379,-2.8077,-2.9091,0,6
-6.0485,-5.9621,-5.8077,-5.9091,0,6
4.9515,-2.9621,4.1923,5.0909,1,6
-5.0485,-4.9621,-4.8077,-4.9091,0,6
3.9515,4.0379,4.1923,4.0909,1,6
4.9515,-2.9621,-4.8077,5.0909,1,6
-4.0485,-3.9621,-3.8077,-3.9091,0,6
3.9515,-5.9621,-5.8077,4.0909,0,6
1.9515,4.0379,4.1923,2.0909,1,6
1.9515,4.0379,1.1923,1.0909,0,6
-3.0485,-2.9621,-2.8077,-2.9091,0,6
-1.0485,-1.9621,2.1923,-0.90907,0,6
1.9515,2.0379,2.1923,2.0909,1,6
-7.0485,-6.9621,-6.8077,1.0909,0,6
-2.0485,1.0379,-0.80771,-1.9091,0,6
0.9515,3.0379,-6.8077,-6.9091,1,6
-2.0485,-1.9621,-1.8077,-1.9091,0,6
0.9515,-0.9621,1.1923,1.0909,1,6
-6.0485,-5.9621,-5.8077,-5.9091,0,6
-1.0485,1.0379,1.1923,-0.90907,1,6
2.9515,-0.9621,3.1923,3.0909,1,6
-1.0485,3.0379,-5.8077,-0.90907,0,6
-1.0485,0.037897,-1.8077,-0.90907,0,6
-1.0485,3.0379,-5.8077,-0.90907,0,6
-1.0485,-0.9621,-0.80771,-0.90907,0,6
-2.0485,-1.9621,-1.8077,-1.9091,0,6
-1.0485,-0.9621,-0.80771,-0.90907,0,6
2.9515,3.0379,3.1923,3.0909,0,6
-0.048504,-1.9621,0.19229,0.090934,0,6
-2.0485,-2.9621,2.1923,-1.9091,0,6
4.9515,3.0379,3.1923,5.0909,1,6
2.9515,3.0379,3.1923,3.0909,1,6
4.9515,1.0379,5.1923,5.0909,0,6
1.9515,2.0379,2.1923,2.0909,0,6
0.9515,-0.9621,-0.80771,-0.90907,1,6
-2.0485,-3.9621,-3.8077,-1.9091,1,6
-2.0485,-1.9621,-1.8077,-1.9091,0,6
-3.0485,-2.9621,-2.8077,-2.9091,1,6
-3.0485,3.0379,3.1923,-2.9091,0,6
0.9515,-2.9621,1.1923,1.0909,1,6
0.9515,-1.9621,0.19229,1.0909,0,8
-4.0485,-3.9621,-3.8077,-3.9091,0,8
2.9515,3.0379,3.1923,3.0909,1,8
-3.0485,3.0379,-2.8077,-2.9091,0,8
1.9515,-1.9621,-1.8077,-1.9091,0,8
2.9515,3.0379,3.1923,3.0909,1,8
1.9515,2.0379,-0.80771,2.0909,1,8
-3.0485,3.0379,3.1923,3.0909,1,8
2.9515,3.0379,3.1923,3.0909,0,8
0.9515,-0.9621,-0.80771,1.0909,1,8
-1.0485,3.0379,-0.80771,-0.90907,0,8
1.9515,2.0379,2.1923,2.0909,0,8
-5.0485,3.0379,2.1923,-4.9091,1,8
4.9515,1.0379,-1.8077,5.0909,0,8
-1.0485,6.0379,6.1923,-0.90907,1,8
4.9515,-0.9621,-0.80771,-0.90907,0,8
-0.048504,-4.9621,-4.8077,0.090934,0,8
0.9515,0.037897,1.1923,1.0909,1,8
0.9515,1.0379,1.1923,1.0909,1,8
0.9515,-0.9621,-0.80771,-0.90907,0,8
-0.048504,0.037897,0.19229,0.090934,1,8
-0.048504,0.037897,0.19229,0.090934,0,8
1.9515,2.0379,2.1923,2.0909,0,8
1.9515,2.0379,2.1923,2.0909,1,8
-6.0485,2.0379,-5.8077,-5.9091,0,8
2.9515,3.0379,3.1923,3.0909,1,8
-0.048504,-2.9621,5.1923,0.090934,0,8
1.9515,2.0379,2.1923,2.0909,1,8
-2.0485,-1.9621,-1.8077,-1.9091,1,8
-3.0485,6.0379,-2.8077,-2.9091,0,8
4.9515,5.0379,5.1923,5.0909,1,8
-3.0485,5.0379,-2.8077,-2.9091,0,8
2.9515,3.0379,3.1923,3.0909,1,8
-6.0485,-5.9621,-5.8077,-5.9091,1,8
4.9515,8.0379,5.1923,5.0909,0,8
3.9515,4.0379,4.1923,4.0909,1,8
-5.0485,4.0379,-5.8077,-4.9091,0,8
3.9515,8.0379,8.1923,4.0909,1,8
0.9515,-4.9621,1.1923,1.0909,0,8
-1.0485,6.0379,-2.8077,-0.90907,0,8
-2.0485,-1.9621,-1.8077,-1.9091,0,8
3.9515,1.0379,5.1923,4.0909,1,8
3.9515,6.0379,4.1923,4.0909,1,8
2.9515,3.0379,3.1923,3.0909,1,8
1.9515,2.0379,2.1923,2.0909,1,8
-2.0485,-5.9621,6.1923,-1.9091,0,8
-3.0485,-2.9621,-2.8077,-2.9091,0,8
3.9515,-2.9621,4.1923,4.0909,0,8
5.9515,-5.9621,6.1923,6.0909,1,8
-2.0485,2.0379,-2.8077,-2.9091,0,8
5.9515,2.0379,2.1923,2.0909,1,8
-1.0485,-0.9621,-0.80771,-0.90907,0,8
-1.0485,1.0379,1.1923,-0.90907,0,8
5.9515,1.0379,1.1923,1.0909,1,8
1.9515,6.0379,2.1923,2.0909,1,8
-0.048504,0.037897,0.19229,0.090934,0,8
-5.0485,-4.9621,-4.8077,-4.9091,1,8
-0.048504,0.037897,0.19229,0.090934,0,8
-4.0485,-3.9621,-3.8077,-3.9091,0,8
2.9515,3.0379,3.1923,3.0909,0,8
-0.048504,3.0379,3.1923,0.090934,0,8
-1.0485,-2.9621,0.19229,-0.90907,0,8
-3.0485,-3.9621,-3.8077,-2.9091,0,8
-0.048504,0.037897,0.19229,0.090934,0,8
0.9515,2.0379,1.1923,1.0909,0,8
0.9515,2.0379,0.19229,1.0909,0,8
1.9515,2.0379,2.1923,2.0909,0,8
-1.0485,1.0379,-0.80771,-0.90907,0,8
-4.0485,-0.9621,0.19229,4.0909,1,8
2.9515,3.0379,3.1923,3.0909,0,8
-4.0485,2.0379,-3.8077,-3.9091,0,8
1.9515,-2.9621,2.1923,2.0909,1,8
2.9515,3.0379,3.1923,3.0909,1,8
-4.0485,2.0379,-3.8077,-3.9091,0,8
1.9515,2.0379,2.1923,2.0909,1,8
-3.0485,-2.9621,-2.8077,-2.9091,0,8
0.9515,1.0379,1.1923,1.0909,1,8
1.9515,4.0379,4.1923,2.0909,1,8
0.9515,-1.9621,1.1923,1.0909,1,8
0.9515,-0.9621,-0.80771,-0.90907,1,8
0.9515,-0.9621,-3.8077,1.0909,1,8
0.9515,-0.9621,-0.80771,1.0909,0,8
0.9515,0.037897,1.1923,2.0909,1,8
-0.048504,-0.9621,-0.80771,0.090934,0,8
-2.0485,-0.9621,-0.80771,-0.90907,1,8
-1.0485,-0.9621,-0.80771,-0.90907,0,8
0.9515,0.037897,0.19229,0.090934,0,8
1.9515,1.0379,1.1923,2.0909,0,8
-1.0485,2.0379,1.1923,-0.90907,1,8
-1.0485,2.0379,0.19229,-0.90907,1,8
1.9515,-1.9621,2.1923,2.0909,0,8
-2.0485,-2.9621,-2.8077,-1.9091,0,8
-3.0485,3.0379,-1.8077,-2.9091,0,8
2.9515,1.0379,2.1923,3.0909,1,8
-4.0485,-2.9621,-2.8077,-3.9091,0,8
-3.0485,-3.9621,-3.8077,-2.9091,0,8
-5.0485,3.0379,-4.8077,-4.9091,0,8
5.9515,3.0379,2.1923,6.0909,1,8
6.9515,7.0379,7.1923,7.0909,1,8
3.9515,-2.9621,3.1923,3.0909,1,8
2.9515,-3.9621,3.1923,3.0909,1,8
3.9515,6.0379,6.1923,-3.9091,1,8
-3.0485,-2.9621,-2.8077,-2.9091,0,8
-2.0485,-6.9621,-0.80771,-0.90907,1,8
-7.0485,2.0379,-6.8077,-6.9091,0,8
1.9515,2.0379,2.1923,2.0909,0,8
1.9515,-7.9621,2.1923,2.0909,1,8
1.9515,2.0379,2.1923,2.0909,1,8
7.9515,2.0379,-3.8077,8.0909,1,8
-0.048504,0.037897,0.19229,0.090934,0,8
7.9515,0.037897,0.19229,0.090934,1,8
7.9515,1.0379,1.1923,1.0909,0,8
-1.0485,1.0379,2.1923,-0.90907,1,8
5.9515,-0.9621,1.1923,6.0909,1,8
6.9515,3.0379,1.1923,6.0909,1,8
6.9515,-6.9621,-6.8077,-6.9091,1,8
-9.0485,0.037897,0.19229,-8.9091,0,8
0.9515,0.037897,1.1923,1.0909,0,8
-1.0485,-0.9621,-0.80771,-0.90907,0,8
-0.048504,1.0379,0.19229,0.090934,1,8
-2.0485,2.0379,2.1923,-1.9091,1,8
-9.0485,1.0379,-8.8077,-8.9091,1,8
-3.0485,-2.9621,-2.8077,-2.9091,1,8
-1.0485,9.0379,-0.80771,1.0909,1,8
-2.0485,-2.9621,1.1923,1.0909,0,8
-2.0485,-1.9621,-1.8077,-1.9091,0,8
-3.0485,-2.9621,-2.8077,-2.9091,0,8
3.9515,4.0379,4.1923,4.0909,1,8
-3.0485,1.0379,-2.8077,-2.9091,1,8
-2.0485,-1.9621,-1.8077,-1.9091,0,8
-2.0485,-2.9621,3.1923,2.0909,1,8
-2.0485,-1.9621,-1.8077,-1.9091,1,8
0.9515,1.0379,1.1923,1.0909,1,8
4.9515,4.0379,4.1923,5.0909,1,8
-3.0485,3.0379,-2.8077,-2.9091,1,8
-3.0485,6.0379,-0.80771,2.0909,0,8
-6.0485,-4.9621,-4.8077,-4.9091,0,8
4.9515,-2.9621,-4.8077,-4.9091,0,8
-6.0485,2.0379,-4.8077,-5.9091,0,8
3.9515,4.0379,4.1923,4.0909,1,8
5.9515,6.0379,6.1923,6.0909,1,8
-4.0485,-3.9621,-3.8077,-3.9091,0,8
3.9515,6.0379,6.1923,4.0909,1,8
-7.0485,-6.9621,-6.8077,-6.9091,0,8
1.9515,2.0379,-0.80771,1.0909,0,8
-3.0485,-2.9621,-2.8077,-2.9091,0,8
-1.0485,-1.9621,2.1923,-0.90907,0,8
1.9515,2.0379,2.1923,2.0909,1,8
-7.0485,-6.9621,-6.8077,1.0909,0,8
-2.0485,1.0379,-0.80771,-1.9091,0,8
0.9515,3.0379,2.1923,2.0909,0,8
-2.0485,-1.9621,-1.8077,-1.9091,0,8
0.9515,-0.9621,1.1923,1.0909,0,8
-0.048504,1.0379,1.1923,0.090934,0,8
-1.0485,0.037897,0.19229,-0.90907,0,8
2.9515,-0.9621,3.1923,3.0909,0,8
-1.0485,1.0379,1.1923,-0.90907,0,8
-4.0485,0.037897,-3.8077,-3.9091,0,8
-0.048504,0.037897,0.19229,0.090934,1,8
-0.048504,0.037897,0.19229,0.090934,1,8
-2.0485,-1.9621,-1.8077,-1.9091,0,8
-1.0485,-0.9621,-0.80771,-0.90907,0,8
3.9515,-1.9621,4.1923,4.0909,0,8
0.9515,-1.9621,-1.8077,1.0909,0,8
-2.0485,-2.9621,2.1923,-1.9091,0,8
4.9515,1.0379,3.1923,5.0909,1,8
2.9515,3.0379,3.1923,3.0909,0,8
4.9515,5.0379,5.1923,5.0909,1,8
1.9515,2.0379,2.1923,2.0909,1,8
3.9515,1.0379,1.1923,4.0909,0,8
-4.0485,4.0379,-4.8077,-3.9091,1,8
-2.0485,-3.9621,-1.8077,-1.9091,0,8
-3.0485,-2.9621,-2.8077,-2.9091,0,8
-3.0485,-2.9621,-2.8077,-2.9091,0,8
3.9515,1.0379,4.1923,0.090934,0,8
-4.0485,-3.9621,-3.8077,-3.9091,0,9
-4.0485,-3.9621,-3.8077,-3.9091,0,9
-5.0485,1.0379,1.1923,1.0909,0,9
-3.0485,-2.9621,-2.8077,-2.9091,0,9
-2.0485,-1.9621,5.1923,2.0909,0,9
-2.0485,1.0379,1.1923,3.0909,0,9
1.9515,-0.9621,5.1923,2.0909,1,9
-1.0485,3.0379,3.1923,-0.90907,1,9
-1.0485,3.0379,3.1923,-0.90907,0,9
0.9515,-0.9621,-0.80771,1.0909,1,9
2.9515,-0.9621,3.1923,3.0909,1,9
1.9515,2.0379,2.1923,2.0909,1,9
2.9515,2.0379,1.1923,1.0909,1,9
-1.0485,-1.9621,-1.8077,-1.9091,0,9
-1.0485,6.0379,6.1923,-0.90907,1,9
4.9515,-0.9621,-0.80771,-0.90907,1,9
-5.0485,2.0379,2.1923,-4.9091,0,9
-2.0485,5.0379,-1.8077,-1.9091,1,9
0.9515,1.0379,1.1923,1.0909,1,9
0.9515,-0.9621,-0.80771,-0.90907,1,9
0.9515,-0.9621,-0.80771,-0.90907,1,9
-0.048504,0.037897,0.19229,0.090934,1,9
-1.0485,-5.9621,-0.80771,-0.90907,0,9
1.9515,2.0379,2.1923,2.0909,1,9
-6.0485,2.0379,-5.8077,-5.9091,0,9
2.9515,3.0379,3.1923,3.0909,1,9
-1.0485,-2.9621,5.1923,5.0909,0,9
1.9515,2.0379,2.1923,2.0909,1,9
-2.0485,-1.9621,-1.8077,-1.9091,0,9
